n_evals,F
30000,16.882408079739307
30200,16.882408079739307
30400,16.882408079739307
30600,16.882408079739307
30800,16.882408079739307
31000,16.882408079739307
31200,16.882408079739307
31400,16.882408079739307
31600,16.882408079739307
31800,16.882408079739307
32000,16.882408079739307
32200,16.882408079739307
32400,16.882408079739307
32600,16.882408079739307
32800,16.882408079739307
33000,16.882408079739307
33200,16.882408079739307
33400,16.882408079739307
33600,16.882408079739307
33800,16.882408079739307
34000,16.882408079739307
34200,16.882408079739307
34400,16.882408079739307
34600,16.882408079739307
34800,16.882408079739307
35000,16.882408079739307
35200,16.882408079739307
35400,16.882408079739307
35600,16.882408079739307
35800,16.882408079739307
36000,16.882408079739307
36200,16.882408079739307
36400,16.882408079739307
36600,16.882408079739307
36800,16.882408079739307
37000,16.882408079739307
37200,16.882408079739307
37400,16.882408079739307
37600,16.882408079739307
37800,16.882408079739307
38000,16.882408079739307
38200,16.882408079739307
38400,16.882408079739307
38600,16.882408079739307
38800,16.882408079739307
39000,16.882408079739307
39200,16.882408079739307
39400,16.882408079739307
39600,16.882408079739307
39800,16.882408079739307
40000,16.882408079739307
40200,16.882408079739307
40400,16.882408079739307
40600,16.882408079739307
40800,16.882408079739307
41000,16.882408079739307
41200,16.882408079739307
41400,16.882408079739307
41600,16.882408079739307
41800,16.882408079739307
42000,16.882408079739307
42200,16.882408079739307
42400,16.882408079739307
42600,16.882408079739307
42800,16.882408079739307
43000,16.882408079739307
43200,16.882408079739307
43400,16.882408079739307
43600,16.882408079739307
43800,16.882408079739307
44000,16.882408079739307
44200,16.882408079739307
44400,16.882408079739307
44600,16.882408079739307
44800,16.882408079739307
45000,16.882408079739307
45200,16.882408079739307
45400,16.882408079739307
45600,16.882408079739307
45800,16.882408079739307
46000,16.882408079739307
46200,16.882408079739307
46400,16.882408079739307
46600,16.882408079739307
46800,16.882408079739307
47000,16.882408079739307
47200,16.882408079739307
47400,16.882408079739307
47600,16.882408079739307
47800,16.882408079739307
48000,16.882408079739307
48200,16.882408079739307
48400,16.882408079739307
48600,16.882408079739307
48800,16.882408079739307
49000,16.882408079739307
49200,16.882408079739307
49400,16.882408079739307
49600,16.882408079739307
49800,16.882408079739307
50000,16.882408079739307
50200,16.882408079739307
50400,16.882408079739307
50600,16.882408079739307
50800,16.882408079739307
51000,16.882408079739307
51200,16.882408079739307
51400,16.882408079739307
51600,16.882408079739307
51800,16.882408079739307
52000,16.882408079739307
52200,16.882408079739307
52400,16.882408079739307
52600,16.882408079739307
52800,16.882408079739307
53000,16.882408079739307
53200,16.882408079739307
53400,16.882408079739307
53600,16.882408079739307
53800,16.882408079739307
54000,16.882408079739307
54200,16.882408079739307
54400,16.882408079739307
54600,16.882408079739307
54800,16.882408079739307
55000,16.882408079739307
55200,16.882408079739307
55400,16.882408079739307
55600,16.882408079739307
55800,16.882408079739307
56000,16.882408079739307
56200,16.882408079739307
56400,16.882408079739307
56600,16.882408079739307
56800,16.882408079739307
57000,16.882408079739307
57200,16.882408079739307
57400,16.882408079739307
57600,16.882408079739307
57800,16.882408079739307
58000,16.882408079739307
58200,16.882408079739307
58400,16.882408079739307
58600,16.882408079739307
58800,16.882408079739307
59000,16.882408079739307
59200,16.882408079739307
59400,16.882408079739307
59600,16.882408079739307
59800,16.882408079739307
60000,16.882408079739307
